"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도교육청","경기도 파주시","S090000556","문산제일고등학교","04","공립","일반고등학교","N","단설","주간","19420407","19420407","4148010400","경기도 파주시 야동동","361번지.","413040","10849","경기도 파주시 평화로 190","(야동동)","37.7724106","126.761765","031-950-9403","031-944-7754","munsanjeil-h.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000558","경기모바일과학고등학교","04","공립","특성화고등학교","N","단설","주간","20080423","19670301","4127111000","",".","","15521","경기도 안산시 상록구 남산평길 35","(팔곡일동,경기모바일과학고등학교)","37.3060782","126.898421","031-400-6780","031-437-0214","gms-h.goeas.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090000559","발안바이오과학고등학교","04","공립","특성화고등학교","N","단설","주간","19540707","19540707","4159025921","경기도 화성시 향남읍 평리","62-1.","445923","18592","경기도 화성시 향남읍 발안로 71","(향남읍, 발안바이오과학고등학교)","37.1326978","126.9169598","031-352-9512","031-352-9515","http://bio-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000563","백마고등학교","04","공립","일반고등학교","N","단설","주간","20170504","19960113","4128510600","",".","","10418","경기도 고양시 일산동구 백석로 155","(백석동,백마고등학교)","37.39066","126.47389","031-906-0865","031-906-0867","https://baekma-h.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000564","백석고등학교","04","공립","일반고등학교","N","단설","주간","19920908","19920908","4128510500","경기도 고양시 일산동구 마두2동","784번지.","410811","10416","경기도 고양시 일산동구 강촌로 115",", 백석고등학교 (마두동, 백석고등학교)","37.652521","126.787156","031-901-0506","031-901-0501","https://baekseok-h.goegy.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000565","백신고등학교","04","공립","일반고등학교","N","단설","주간","19940228","19940228","4128510600","",".","","10448","경기도 고양시 일산동구 백석로 8","(백석동,백신고등학교)","37.642674","126.781741","031-903-4903","031-903-4904","baekshin-h.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090000566","백암고등학교","04","공립","일반고등학교","N","병설","주간","19640427","19640210","4146135030","경기도 용인시 처인구 백암면 근창리","166번지.","17177","17177","경기도 용인시 처인구 백암면 백원로 519-9","(백암면,백암중고등학교)","37.1653","127.368957","031-326-0010","031-332-4135","http://baegam-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000567","백양고등학교","04","공립","일반고등학교","N","단설","주간","20000302","20000302","4128112800","경기도 고양시 덕양구 행신동","897번지.","412220","10483","경기도 고양시 덕양구 화신로 199","(행신동, 백양고등학교)","37.6295489","126.8383602","031-978-8128","031-978-8129","paikyang-h.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090000568","백영고등학교","04","사립","일반고등학교","N","단설","주간","19931213","19931213","4117310300","경기도 안양시 동안구 평촌동","932.","","14102","경기도 안양시 동안구 관평로 94",", 백영고등학교 (평촌동)","37.3864581","126.9649528","031-386-0510","031-386-0513","baekyoung-h.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의왕시","S090000569","백운고등학교","04","공립","일반고등학교","N","단설","주간","19980301","19980301","4143010700","경기도 의왕시 내손순환로 136","665-5번지.","437080","16029","경기도 의왕시 내손순환로 136","(내손동)","37.3868961","126.9861602","031-423-2333","031-424-2544","https://paekungo.goegu.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 동두천시","S090000572","한빛누리고등학교","04","사립","일반고등학교","N","단설","주간","19670329","19670329","4125010300","경기도 동두천시 생연1동 보영여자고등학교","522-1.","483710","11313","경기도 동두천시 동광로 124",", 한빛누리고등학교 (생연동)","37.9119293","127.0609897","031-863-8337","031-864-2443","hbnuri-h.goedy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000576","부명고등학교","04","공립","일반고등학교","N","단설","주간","19940228","19940228","4119210800","경기도 부천시 원미구 중동","1173번지 부명고등학교.","420020","14586","경기도 부천시 석천로 127",", 부명고등학교 (중동, 부명고등학교)","37.4991685","126.7610402","032-324-0163","032-324-0165","https://bmh-h.goebc.kr/bmh-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000577","경기국제통상고등학교","04","공립","특성화고등학교","N","단설","주간","19941101","19941101","4119210800","경기도 부천시 원미구 중동","1171-1.","420020","14583","경기도 부천시 원미구 석천로 141","(중동, 경기국제통상고등학교)","37.5004775","126.7614437","032-320-6218","032-324-7393","https://git-h.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000578","상동고등학교","04","공립","일반고등학교","N","단설","주간","20020316","20020301","4119210900","경기도 부천시 원미구 상동","620-1.","14594","14594","경기도 부천시 원미구 상이로 22","(상동, 상동고등학교)","37.4910295","126.7449762","032-220-5007","032-328-7455","https://sd-h.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000579","부천고등학교","04","공립","일반고등학교","N","단설","주간","19740105","19740105","4119410500","",".","","14733","경기도 부천시 경인로92번길 70","(송내동, 부천고등학교)","37.479844","126.766333","032-665-5155","032-650-3499","https://bch-h.goebc.kr/","남","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000580","부천공업고등학교","04","공립","특성화고등학교","N","단설","주간","19500601","19500601","4119410500","",".","","14733","경기도 부천시 경인로120번길 82",", 부천공업고등학교 (송내동 455)","37.2","126.4","032-610-7428","032-663-6712","https://bukong-h.goebc.kr/bukong-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000581","부천북고등학교","04","공립","일반고등학교","N","단설","주간","19851228","19851228","4119210400","경기도 부천시 원미구 도당동","54번지.","420802","14481","경기도 부천시 삼작로256번길 40",", 부천북고등학교 (도당동)","37.5185948","126.7891462","032-221-6809","032-259-6828","https://bcb-h.goebc.kr/bcb-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000584","부천여자고등학교","04","공립","일반고등학교","N","단설","주간","19810115","19810115","4119210900","경기도 부천시 원미구 상동","314.","420810","14621","경기도 부천시 원미구 석천로16번길 37",", 부천여자고등학교 (상동)","37.4898001","126.7614572","032-249-0511","032-667-3290","pcg-h.goebc.kr","녀","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000585","부천정보산업고등학교","04","공립","특성화고등학교","N","단설","주간","19930204","19930204","4119210900","",".","","14596","경기도 부천시 신상로 94","(상동, 부천정보산업고등학교)","37.496975","126.749063","032-322-2168","032-322-1901","https://ibucheon-h.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090000586","부흥고등학교","04","공립","일반고등학교","N","단설","주간","19921008","19921008","4117310100","경기도 안양시 동안구 부흥동","1102-2번지.","431816","14044","경기도 안양시 동안구 달안로 15","(비산동, 부흥고등학교)","37.3931056","126.9443504","031-389-7310","031-382-2084","puhung-h.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000587","분당고등학교","04","공립","일반고등학교","N","단설","주간","19921002","19921002","4113510200","경기도 성남시 분당구 수내동","25번지.","463837","13597","경기도 성남시 분당구 내정로165번길 31","(수내동, 분당고등학교)","37.3755772","127.1161475","031-710-7700","031-711-1316","https://bundang-h.goesn.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000588","분당대진고등학교","04","사립","일반고등학교","N","단설","주간","19940201","19940201","4113510100","경기도 성남시 분당구 분당동","72.","13583","13583","경기도 성남시 분당구 분당로 271","(분당동, 대진고등학교)","37.3695377","127.1382739","031-706-8574","031-702-5587","https://bdj-h.goesn.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000589","분당경영고등학교","04","공립","특성화고등학교","N","단설","주간","19950508","19950301","4113511100","경기도 성남시 분당구 금곡동","123.","463480","13617","경기도 성남시 분당구 금곡로 289","(금곡동)","37.3560051","127.1095021","031-8023-1305","031-8023-1407","https://bundangmgt-h.goesn.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000590","분당중앙고등학교","04","공립","일반고등학교","N","단설","주간","19940301","19940301","4113510300","경기도 성남시 분당구 정자동","220.","463815","13604","경기도 성남시 분당구 불정로 174",", 분당중앙고등학교 (정자동)","37.3606966","127.1239131","031-8020-8201","031-713-1595","https://bdja-h.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000591","불곡고등학교","04","공립","일반고등학교","N","단설","주간","19970301","19970301","4113511400","경기도 성남시 분당구 구미동","91번지.","463810","13629","경기도 성남시 분당구 금곡로 149","(구미동, 불곡고등학교)","37.348306","127.1191389","031-710-2810","031-712-3726","bulgok-h.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090000594","비봉고등학교","04","사립","일반고등학교","N","단설","주간","19671005","19671005","4159032021","경기도 화성시 비봉면 양노리","260-1.","445842","18284","경기도 화성시 비봉면 양노로109번길 5",", 비봉고등학교 (비봉면)","37.238297","126.872791","031-356-0791","031-356-0792","https://bibong-h.goehs.kr/","남녀공학","N","","N"
